CarID,Marca,Modelo,Año,Clase,Tracción,Potencia_hp,Torque_Nm,Peso_kg,0_100_kmh_s,VelMax_kmh,PP,Precio_CR
GT-CAR-01516,Chevrolet,Corvette,1988,N300,RR,368.4,390.1,1049,5.81,267,518,122465
GT-CAR-01517,Toyota,Supra,2008,N400,RWD,444.8,484.5,1313,7.37,284,589,260227
GT-CAR-01518,Mitsubishi,FTO,1987,N400,RR,429.2,520.0,1477,5.3,298,568,232924
GT-CAR-01519,Alfa Romeo,4C,1991,N100,RR,441.5,660.3,1299,5.85,268,498,193881
GT-CAR-01520,Lamborghini,Diablo,2019,Gr.3,FWD,235.8,283.5,1464,7.05,225,336,212170
GT-CAR-01521,Peugeot,208 GTi,1990,N500,FWD,132.1,141.6,1226,9.16,226,284,45425
GT-CAR-01522,Ferrari,488 GTB,2005,N400,FWD,247.4,303.4,1308,6.98,217,366,81488
GT-CAR-01523,BMW,M3,2019,Gr.3,MR,631.3,714.4,1199,4.39,304,755,298602
GT-CAR-01524,BMW,M3,1990,N700,FWD,140.0,179.2,1581,8.51,208,187,59752
GT-CAR-01525,Mazda,Miata MX-5,1987,N200,MR,216.6,241.7,1485,6.42,230,294,81637
GT-CAR-01526,Ferrari,Enzo,2017,Gr.4,AWD,356.5,524.9,1483,6.12,243,455,209042
GT-CAR-01527,Mazda,Mazda6 MPS,1993,N200,RR,475.0,524.5,1355,5.6,304,580,172761
GT-CAR-01528,BMW,M5,1986,N600,FWD,141.2,156.1,1152,7.99,181,245,97816
GT-CAR-01529,Peugeot,206 RC,1997,N200,MR,464.8,602.9,1443,6.08,275,576,341021
GT-CAR-01530,Nissan,Fairlady Z,2003,Gr.4,RWD,234.1,314.7,1411,8.12,230,392,99199
GT-CAR-01531,Mazda,RX-7,2018,N400,AWD,347.4,459.9,1547,6.39,252,450,140444
GT-CAR-01532,McLaren,MP4-12C,2007,Gr.B,AWD,421.5,477.6,1332,4.83,269,514,287702
GT-CAR-01533,Mercedes-Benz,C63 AMG,2023,N200,RWD,352.4,474.3,1326,5.95,259,471,191532
GT-CAR-01534,Aston Martin,Vanquish,2002,Gr.4,RR,537.9,687.7,1480,4.3,299,601,342908
GT-CAR-01535,Toyota,Supra,1988,N200,AWD,90.0,120.0,1582,7.64,205,215,49507
GT-CAR-01536,Citroën,C4 VTS,2007,Gr.B,AWD,358.4,408.2,1450,5.9,267,392,58248
GT-CAR-01537,Lamborghini,Gallardo,2006,N600,MR,462.7,577.1,1456,5.35,279,570,176737
GT-CAR-01538,Chevrolet,Corvette,2009,N200,MR,432.4,494.4,1331,5.65,277,573,200425
GT-CAR-01539,Mazda,Miata MX-5,2004,Gr.B,FWD,273.4,379.4,1408,7.7,239,364,112106
GT-CAR-01540,Nissan,GT-R,1998,N100,RWD,281.4,310.5,1599,7.36,236,335,223738
GT-CAR-01541,Chevrolet,Corvette,2023,Gr.4,MR,632.1,809.5,1211,4.07,327,769,276728
GT-CAR-01542,Ferrari,488 GTB,2013,N400,FWD,269.5,338.2,1192,7.39,246,360,85050
GT-CAR-01543,Aston Martin,DB11,1988,N700,MR,180.4,200.7,1412,7.84,225,302,187528
GT-CAR-01544,Ferrari,458 Italia,1992,N100,FWD,261.7,290.4,1410,5.77,235,356,236209
GT-CAR-01545,Mitsubishi,FTO,2024,N700,AWD,585.8,714.6,1204,5.57,335,663,212565
GT-CAR-01546,Lamborghini,Gallardo,1986,Gr.3,MR,383.1,484.4,1450,5.9,263,467,244489
GT-CAR-01547,Porsche,911 Turbo,2004,N400,AWD,579.0,788.0,1431,5.73,323,640,448049
GT-CAR-01548,Audi,RS5,1995,N100,RR,526.0,580.2,1636,4.79,296,578,237477
GT-CAR-01549,Aston Martin,DB11,2024,N100,AWD,341.8,390.6,1689,6.4,248,431,177351
GT-CAR-01550,Mazda,Mazda6 MPS,2008,N400,AWD,581.0,762.2,1199,5.61,318,660,143313
GT-CAR-01551,Subaru,Impreza WRX,2009,Gr.3,FWD,263.7,312.0,1659,6.93,217,348,118674
GT-CAR-01552,Subaru,Levorg,1988,N400,RR,504.4,534.9,1419,5.62,321,577,285108
GT-CAR-01553,Mercedes-Benz,AMG GT,1998,N200,AWD,196.9,170.7,1529,7.69,210,306,197231
GT-CAR-01554,BMW,M4,2008,N300,RR,139.7,162.4,1546,7.96,201,204,91570
GT-CAR-01555,BMW,M5,2004,N200,AWD,399.1,406.4,1388,6.68,273,530,183341
GT-CAR-01556,Porsche,Cayman GT4,1996,N400,MR,548.3,789.0,1333,4.09,313,644,407412
GT-CAR-01557,Nissan,March,2000,N400,RWD,363.0,481.5,957,6.0,262,520,171011
GT-CAR-01558,Ferrari,488 GTB,2012,N400,FWD,201.3,186.2,1245,8.45,219,373,179282
GT-CAR-01559,Ford,Focus RS,2024,N700,RR,188.7,226.5,1207,9.2,219,334,81285
GT-CAR-01560,Nissan,Silvia,1993,N500,RR,217.5,320.7,1559,7.62,225,333,77394
GT-CAR-01561,Toyota,86,1997,N500,AWD,90.0,136.8,1598,8.57,193,171,49264
GT-CAR-01562,Alfa Romeo,147 GTA,1986,N600,AWD,338.1,508.6,1289,5.58,262,466,202190
GT-CAR-01563,Pagani,Zonda,2014,Gr.B,AWD,308.6,383.9,1613,6.71,238,401,270133
GT-CAR-01564,Nissan,Silvia,1999,Gr.4,RR,512.9,658.6,1393,5.26,306,590,197547
GT-CAR-01565,Audi,R8,1993,Gr.4,RR,485.3,588.9,1419,5.97,300,558,254452
GT-CAR-01566,BMW,M4,1989,N600,MR,281.1,390.8,1380,6.72,222,383,242573
GT-CAR-01567,Peugeot,208 GTi,2016,N100,FWD,250.3,220.0,1230,8.04,228,427,161732
GT-CAR-01568,Lamborghini,Aventador,1986,N100,AWD,242.8,302.6,1620,7.67,240,321,332069
GT-CAR-01569,Ford,Focus RS,2023,N200,RR,520.8,744.6,1395,5.69,297,603,377176
GT-CAR-01570,Nissan,Skyline GT-R,2012,N200,MR,237.5,308.4,1451,6.4,220,421,99490
GT-CAR-01571,BMW,M4,2002,Gr.3,FWD,206.7,287.9,1398,7.27,222,350,91547
GT-CAR-01572,Ferrari,F40,2021,N500,RR,457.7,556.7,1249,5.65,283,549,258919
GT-CAR-01573,Chevrolet,Corvette,1990,Gr.B,MR,452.7,485.1,1550,6.44,278,507,207677
GT-CAR-01574,Aston Martin,Vantage,2023,Gr.3,MR,403.0,472.8,1088,6.14,261,539,263577
GT-CAR-01575,McLaren,MP4-12C,2016,N400,RWD,526.4,651.2,1383,5.43,300,599,682426
GT-CAR-01576,Pagani,Huayra,2019,Gr.B,AWD,437.2,680.7,1465,4.48,279,500,275533
GT-CAR-01577,Alfa Romeo,Giulia QV,2007,N100,RR,422.7,433.9,1373,6.03,272,491,253972
GT-CAR-01578,McLaren,MP4-12C,1989,N200,RWD,400.6,393.9,1423,7.02,295,508,220017
GT-CAR-01579,Nissan,370Z,2007,N400,FWD,239.3,238.3,1372,7.31,223,377,79883
GT-CAR-01580,BMW,Z4 M,2009,Gr.B,FWD,221.6,223.8,1323,6.66,216,338,179202
GT-CAR-01581,Honda,Prelude,2023,N400,MR,279.4,265.4,1273,7.37,242,383,148616
GT-CAR-01582,Mitsubishi,3000GT,1995,N700,MR,520.2,607.4,1577,5.53,310,578,208821
GT-CAR-01583,Honda,S2000,1997,Gr.3,RWD,261.3,339.0,1501,7.35,242,355,157273
GT-CAR-01584,Mercedes-Benz,C63 AMG,2014,N400,FWD,257.5,288.1,1493,6.08,230,345,138399
GT-CAR-01585,Audi,R8,2019,N400,FWD,250.9,288.5,1206,6.79,223,331,146085
GT-CAR-01586,Nissan,GT-R,2010,N400,FWD,224.0,250.8,1227,6.84,236,331,75383
GT-CAR-01587,Chevrolet,Corvette C7,1996,N700,RR,591.8,566.7,1463,4.93,297,694,460822
GT-CAR-01588,Ford,Focus RS,2016,N700,RWD,296.3,371.6,1357,6.28,235,411,213215
GT-CAR-01589,Audi,R8,2018,Gr.B,AWD,232.3,304.0,1246,7.92,231,363,179946
GT-CAR-01590,Renault,Megane RS,2009,N600,AWD,244.3,282.5,1466,7.39,252,343,135325
GT-CAR-01591,Lamborghini,Aventador,2007,Gr.4,RR,359.2,494.8,1524,6.36,277,419,332264
GT-CAR-01592,BMW,M3,2013,Gr.3,RR,309.7,327.9,1266,6.32,231,414,274253
GT-CAR-01593,Bugatti,Chiron,2010,Gr.B,MR,560.3,758.0,1429,5.21,319,656,331372
GT-CAR-01594,Mercedes-Benz,C63 AMG,1996,N600,MR,520.4,791.2,1610,5.42,299,599,261613
GT-CAR-01595,Bugatti,Chiron,2016,Gr.B,RWD,526.1,616.4,1346,4.92,288,602,398914
GT-CAR-01596,Nissan,Skyline GT-R,2017,N400,FWD,288.3,335.1,1574,7.33,226,343,85189
GT-CAR-01597,Bugatti,Chiron,2007,N600,RR,482.6,473.8,1729,6.03,290,571,257221
GT-CAR-01598,Alfa Romeo,Giulia QV,2010,Gr.B,RR,259.7,298.7,1309,5.69,241,427,121547
GT-CAR-01599,Chevrolet,Corvette C7,1997,N600,RR,484.2,612.7,1336,5.93,284,589,413147
GT-CAR-01600,Peugeot,208 GTi,2018,Gr.4,RR,344.9,502.0,1349,6.29,272,437,199079
GT-CAR-01601,McLaren,650S,2005,N500,AWD,120.3,150.7,1529,8.42,213,290,126625
GT-CAR-01602,Ford,GT,2005,Gr.B,RR,287.2,355.2,1320,6.96,244,394,97943
GT-CAR-01603,Ford,Shelby GT350,1997,N100,FWD,391.2,570.7,1468,6.26,263,411,197962
GT-CAR-01604,Subaru,Levorg,2018,Gr.4,RR,158.6,226.4,1492,7.9,214,250,93481
GT-CAR-01605,Toyota,Celica,2021,N300,FWD,208.6,227.2,914,7.57,209,418,135479
GT-CAR-01606,Renault,Megane RS,2007,N200,RWD,481.2,617.5,1333,5.3,288,558,156372
GT-CAR-01607,Subaru,Legacy B4,2013,Gr.3,RR,227.6,243.5,1327,7.38,252,425,83770
GT-CAR-01608,Pagani,Huayra,1986,N100,AWD,327.0,421.3,1188,6.34,251,406,325314
GT-CAR-01609,Toyota,Celica,2013,N600,RR,182.1,255.8,1417,6.5,232,312,93837
GT-CAR-01610,Nissan,GT-R,2009,Gr.B,AWD,374.1,467.1,1499,6.91,240,461,135833
GT-CAR-01611,Mazda,RX-7,1991,N600,MR,314.1,371.1,1285,6.78,242,412,118571
GT-CAR-01612,Mitsubishi,Lancer Evo,1992,Gr.3,RR,272.7,349.5,1650,7.24,242,362,233400
GT-CAR-01613,Chevrolet,Corvette,2002,N500,FWD,346.0,481.1,1292,7.08,253,469,241585
GT-CAR-01614,Mercedes-Benz,C63 AMG,2024,N600,FWD,322.4,393.4,1341,6.97,238,438,212923
GT-CAR-01615,Chevrolet,Corvette,2015,N300,RR,346.9,410.7,1646,6.6,261,409,172602
GT-CAR-01616,Renault,Megane RS,2019,N400,MR,587.8,676.2,1201,5.37,308,700,264116
GT-CAR-01617,BMW,M3,2003,Gr.B,FWD,267.9,270.6,1927,7.0,216,340,76382
GT-CAR-01618,Alfa Romeo,4C,1997,N600,MR,196.9,220.2,1528,8.28,201,279,120176
GT-CAR-01619,Citroën,C4 VTS,2005,Gr.B,FWD,246.5,302.7,1258,6.78,249,333,103236
GT-CAR-01620,Alfa Romeo,Giulia QV,2020,N700,RWD,319.7,360.5,1520,6.68,258,385,127952
GT-CAR-01621,BMW,Z4 M,2003,N500,FWD,189.3,277.7,1411,7.08,214,281,93665
GT-CAR-01622,Toyota,MR2,1997,N100,RWD,413.0,550.9,1346,5.66,283,517,207057
GT-CAR-01623,BMW,Z4 M,1996,N600,FWD,342.1,486.4,1324,6.38,256,427,154121
GT-CAR-01624,BMW,Z4 M,1991,N500,RWD,157.5,157.2,1213,8.23,212,320,65200
GT-CAR-01625,Nissan,Skyline GT-R,2008,N500,RR,394.7,505.5,1762,6.4,273,488,194817
GT-CAR-01626,Renault,Clio V6,2014,N500,AWD,311.9,323.3,1444,7.45,237,446,138796
GT-CAR-01627,Toyota,Celica,2001,N400,MR,288.8,381.4,1521,6.24,231,406,124362
GT-CAR-01628,Mazda,Miata MX-5,2003,Gr.4,RWD,163.2,174.9,1275,6.65,238,276,90165
GT-CAR-01629,Renault,Clio V6,2001,Gr.B,MR,334.1,404.0,1450,5.97,251,417,277133
GT-CAR-01630,Alfa Romeo,Giulia QV,2003,N600,FWD,341.2,344.2,1280,6.2,273,504,172605
GT-CAR-01631,Pagani,Huayra,1996,N600,RWD,306.2,327.1,1399,7.03,248,421,174876
GT-CAR-01632,Nissan,GT-R,1995,N300,AWD,406.0,393.0,1406,5.91,271,552,233085
GT-CAR-01633,Aston Martin,Vantage,1987,Gr.3,AWD,279.6,290.2,1381,7.19,229,324,199809
GT-CAR-01634,Mercedes-Benz,E63 AMG,2021,Gr.3,AWD,370.3,486.1,1133,6.91,246,500,206678
GT-CAR-01635,Bugatti,Chiron,1989,N200,FWD,252.7,317.9,1453,7.33,232,370,348907
GT-CAR-01636,Honda,Prelude,2022,Gr.3,RWD,303.2,334.4,1398,6.34,255,441,190273
GT-CAR-01637,Mazda,Mazda6 MPS,2024,N500,FWD,279.6,399.4,1531,6.94,229,386,128248
GT-CAR-01638,Audi,TT RS,1990,N200,FWD,182.6,191.8,1625,7.75,211,216,159292
GT-CAR-01639,Toyota,Celica,1987,N700,AWD,216.7,242.0,1675,8.09,229,296,130321
GT-CAR-01640,Subaru,Impreza WRX,1986,N400,MR,313.2,274.2,1788,7.1,242,422,158181
GT-CAR-01641,Peugeot,208 GTi,1992,Gr.4,AWD,208.7,201.6,1399,7.7,224,302,153596
GT-CAR-01642,Mitsubishi,Lancer Evo,1985,N200,RWD,360.1,422.8,1216,6.26,257,448,135668
GT-CAR-01643,Mitsubishi,Lancer Evo,2002,N500,RR,476.4,507.4,1480,5.39,300,544,260970
GT-CAR-01644,Toyota,MR2,2005,N500,RR,288.7,289.2,1672,6.84,237,340,175325
GT-CAR-01645,Pagani,Huayra,1995,N700,AWD,385.8,445.0,1282,6.4,251,491,365934
GT-CAR-01646,Mitsubishi,FTO,1990,N700,RWD,307.3,331.9,1504,7.42,244,398,165848
GT-CAR-01647,Pagani,Zonda,2002,Gr.4,FWD,194.9,270.3,1684,8.79,209,245,228007
GT-CAR-01648,Bugatti,Chiron,1990,N200,AWD,402.2,473.9,1691,5.55,275,500,292205
GT-CAR-01649,McLaren,720S,1986,N500,AWD,491.0,514.2,1460,5.12,298,586,284976
GT-CAR-01650,Chevrolet,Corvette,2006,Gr.4,AWD,367.0,339.3,1462,7.09,260,484,104362
GT-CAR-01651,Mazda,RX-7,1994,N200,MR,652.7,684.7,1369,4.45,358,792,304670
GT-CAR-01652,Porsche,911 GT3,2013,N400,RR,483.4,580.5,1644,5.55,301,561,230147
GT-CAR-01653,Honda,S2000,2011,N300,FWD,169.8,199.2,1437,8.24,186,273,76262
GT-CAR-01654,Mitsubishi,Lancer Evo,1987,N500,RR,451.5,574.8,1455,5.56,279,567,348242
GT-CAR-01655,Ferrari,F40,2024,Gr.B,RR,606.5,775.2,1473,4.55,323,707,388578
GT-CAR-01656,Mitsubishi,3000GT,1999,Gr.B,RWD,543.5,716.5,1856,4.76,304,557,373114
GT-CAR-01657,Audi,R8,1995,Gr.4,MR,179.3,188.9,1323,7.69,207,343,248200
GT-CAR-01658,Audi,RS6,2000,N700,RWD,273.9,340.1,1488,7.62,238,406,239976
GT-CAR-01659,Mazda,Miata MX-5,1988,N500,FWD,208.2,241.2,1567,8.17,210,330,96842
GT-CAR-01660,Toyota,Celica,1993,Gr.3,MR,164.7,176.0,1340,8.15,201,279,188675
GT-CAR-01661,Aston Martin,Vanquish,2007,N200,AWD,261.3,289.9,1298,6.76,244,372,210857
GT-CAR-01662,Pagani,Huayra,2016,N200,FWD,133.5,195.6,1408,7.42,217,330,196519
GT-CAR-01663,Toyota,GR Yaris,2004,Gr.3,AWD,445.4,495.5,1281,5.97,278,606,120911
GT-CAR-01664,Toyota,GR Yaris,1994,N300,RWD,226.9,220.9,1183,6.93,222,337,123270
GT-CAR-01665,Ferrari,458 Italia,2009,Gr.4,MR,689.3,634.2,1481,4.41,342,706,289440
GT-CAR-01666,Honda,S2000,1994,N600,AWD,419.7,613.8,1476,7.26,269,437,187424
GT-CAR-01667,Aston Martin,Vantage,2003,N300,MR,442.1,562.2,1234,6.32,298,599,143710
GT-CAR-01668,BMW,1M Coupe,2008,Gr.B,AWD,396.5,554.9,1402,7.14,276,470,414834
GT-CAR-01669,Alfa Romeo,147 GTA,1995,N400,RR,210.7,227.4,1761,6.72,238,215,91934
GT-CAR-01670,Ferrari,F40,2004,N200,RWD,246.7,321.8,1639,8.6,221,338,206656
GT-CAR-01671,Porsche,911 GT3,2021,N400,RR,404.8,523.9,1543,5.93,281,455,239534
GT-CAR-01672,Alfa Romeo,147 GTA,2005,N300,RR,394.6,477.0,1676,5.79,261,449,142378
GT-CAR-01673,Honda,NSX,1992,N500,RR,334.0,395.1,1311,6.4,248,446,140762
GT-CAR-01674,BMW,1M Coupe,2021,N300,RR,345.9,370.4,1213,7.36,251,471,263326
GT-CAR-01675,Honda,Prelude,1999,N400,AWD,440.6,410.1,1467,5.97,261,542,129741
GT-CAR-01676,Ford,Mustang GT,2016,N300,MR,327.3,362.8,1355,7.34,250,432,163405
GT-CAR-01677,Nissan,GT-R,2004,Gr.B,FWD,191.3,243.6,1392,7.51,247,312,163043
GT-CAR-01678,Lamborghini,Gallardo,2023,N200,AWD,292.9,380.1,1463,6.64,254,414,165559
GT-CAR-01679,Lamborghini,Huracan,2005,N700,RWD,325.7,300.3,1362,7.41,243,449,207866
GT-CAR-01680,Aston Martin,Vanquish,1991,Gr.4,AWD,328.5,448.1,1301,5.77,250,439,191397
GT-CAR-01681,Ford,Mustang GT,2009,N200,MR,523.8,560.8,1372,5.42,323,652,270556
GT-CAR-01682,Bugatti,Chiron,2017,Gr.4,AWD,333.8,387.5,1265,6.78,247,469,237708
GT-CAR-01683,Mitsubishi,FTO,1989,Gr.4,RWD,311.7,317.6,985,6.68,255,478,99182
GT-CAR-01684,Ford,Focus RS,1999,N100,FWD,219.5,240.3,1284,8.04,253,330,186123
GT-CAR-01685,Lamborghini,Diablo,1993,Gr.3,RWD,302.8,339.3,1301,7.87,243,475,121685
GT-CAR-01686,Nissan,Silvia,2017,N500,AWD,377.8,418.6,1373,7.0,267,539,142219
GT-CAR-01687,Honda,Prelude,1994,N400,RR,634.1,683.8,1309,4.5,330,696,229548
GT-CAR-01688,Nissan,370Z,1995,N700,RR,322.6,343.4,1595,5.64,276,438,164437
GT-CAR-01689,Alfa Romeo,147 GTA,2024,N700,FWD,226.1,252.5,1433,6.66,211,272,64172
GT-CAR-01690,Alfa Romeo,147 GTA,1990,N200,AWD,406.1,599.2,1524,5.32,266,451,280783
GT-CAR-01691,Audi,TT RS,2012,Gr.B,FWD,230.4,282.6,1404,7.08,221,316,198006
GT-CAR-01692,Ferrari,F40,2012,N500,AWD,433.7,439.1,1488,6.17,264,497,171644
GT-CAR-01693,Chevrolet,Camaro ZL1,2010,N100,FWD,286.5,318.0,1358,6.59,245,371,91192
GT-CAR-01694,Chevrolet,Corvette Z06,2009,N700,FWD,104.0,120.0,1669,7.58,192,237,86608
GT-CAR-01695,Toyota,Chaser,2020,N300,RR,345.7,381.2,1407,6.25,263,398,174080
GT-CAR-01696,Porsche,911 Turbo,2005,N300,MR,442.2,470.7,1426,5.77,289,505,251912
GT-CAR-01697,Ferrari,Enzo,2012,Gr.4,MR,603.2,783.8,1361,4.94,328,722,155562
GT-CAR-01698,Mercedes-Benz,AMG GT,2018,N500,RR,428.3,379.0,1425,5.72,293,484,135034
GT-CAR-01699,BMW,M5,1990,N600,MR,386.1,469.3,1467,5.03,282,528,201082
GT-CAR-01700,Chevrolet,Corvette,2011,N200,RWD,285.2,368.8,1447,6.56,260,343,157991
GT-CAR-01701,Aston Martin,Vantage,1991,Gr.B,RWD,306.4,436.1,1555,5.75,250,379,202023
GT-CAR-01702,McLaren,720S,2023,N400,FWD,230.6,294.1,1525,8.25,214,298,193802
GT-CAR-01703,BMW,M4,1996,N600,AWD,356.2,473.9,1469,6.82,270,398,168384
GT-CAR-01704,Renault,Clio V6,2008,N100,AWD,489.6,591.1,1361,5.88,303,546,155866
GT-CAR-01705,Porsche,Cayman GT4,1997,N500,MR,474.9,616.0,1445,4.68,294,560,228503
GT-CAR-01706,Nissan,March,2001,N200,RWD,346.7,449.5,1197,6.69,241,453,97005
GT-CAR-01707,Chevrolet,Corvette,2017,N700,RWD,285.5,370.4,1381,6.66,244,405,146525
GT-CAR-01708,Nissan,Skyline GT-R,2000,Gr.B,MR,438.5,557.6,1452,5.98,277,574,274970
GT-CAR-01709,Mazda,Miata MX-5,2021,N100,FWD,162.9,200.9,1523,8.03,217,310,125619
GT-CAR-01710,Ford,Mustang GT,2011,N600,AWD,210.6,279.0,1468,6.05,227,305,126050
GT-CAR-01711,McLaren,MP4-12C,2012,Gr.4,MR,483.4,445.9,1389,5.38,287,552,203328
GT-CAR-01712,Pagani,Huayra,2007,N100,RR,414.1,360.8,1214,5.11,273,551,262674
GT-CAR-01713,Pagani,Huayra,2001,N400,MR,294.9,410.3,1448,7.34,248,395,453484
GT-CAR-01714,Nissan,Fairlady Z,2000,Gr.4,MR,346.6,436.6,1296,7.35,271,465,115229
GT-CAR-01715,Lamborghini,Gallardo,1997,N400,MR,620.8,791.1,1414,3.76,331,675,312299
GT-CAR-01716,Ford,Mustang GT,2008,N100,AWD,301.9,340.8,1489,6.42,269,425,95739
GT-CAR-01717,Mazda,RX-7,2000,N400,MR,230.5,270.5,1632,7.2,231,313,119207
GT-CAR-01718,Ferrari,488 GTB,2024,N200,AWD,303.7,440.3,1310,6.95,266,446,363671
GT-CAR-01719,Peugeot,208 GTi,2005,N700,RR,162.1,220.9,1339,6.76,208,330,97082
GT-CAR-01720,Mazda,RX-8,2013,N600,RWD,341.1,490.1,1583,6.04,248,440,141361
GT-CAR-01721,Pagani,Zonda,1993,N400,RR,319.5,347.7,1331,7.97,260,450,198363
GT-CAR-01722,BMW,Z4 M,2015,Gr.4,RWD,478.1,549.8,1539,5.09,279,524,219885
GT-CAR-01723,Ferrari,488 GTB,1993,N200,FWD,296.3,467.1,1535,7.53,237,385,211786
GT-CAR-01724,Peugeot,508 PSE,2011,N700,MR,398.4,587.0,1490,6.81,265,464,181092
GT-CAR-01725,Audi,TT RS,1995,N100,FWD,146.6,156.3,1213,8.44,220,276,64825
GT-CAR-01726,Subaru,Legacy B4,1995,Gr.4,RR,282.4,306.7,1474,7.25,243,374,155881
GT-CAR-01727,Porsche,911 GT3,2000,Gr.4,RR,393.6,449.6,1530,6.44,276,435,118628
GT-CAR-01728,Honda,S2000,2000,N100,AWD,397.6,407.7,1488,6.48,283,484,97855
GT-CAR-01729,Aston Martin,Vanquish,2000,N100,FWD,231.0,267.9,1331,6.87,239,389,155271
GT-CAR-01730,Ford,Focus RS,1993,N300,RR,281.5,334.4,1207,6.22,237,419,73056
GT-CAR-01731,Mazda,Mazda6 MPS,2010,N500,AWD,322.6,381.5,1212,6.64,232,503,351408
GT-CAR-01732,Lamborghini,Huracan,2017,N100,AWD,155.3,151.3,900,7.99,208,288,139563
GT-CAR-01733,Chevrolet,Corvette Z06,1986,N100,AWD,311.7,332.9,1387,6.4,239,436,123858
GT-CAR-01734,Mazda,RX-8,2005,N700,AWD,398.0,455.0,1454,6.24,265,485,215956
GT-CAR-01735,Peugeot,508 PSE,2001,N600,FWD,243.5,298.8,1443,8.1,249,396,154618
GT-CAR-01736,Subaru,BRZ,2019,N500,RR,532.9,867.6,1535,4.97,318,600,171808
GT-CAR-01737,Ferrari,488 GTB,1999,N400,FWD,204.0,253.4,1488,7.57,231,264,150552
GT-CAR-01738,Pagani,Huayra,2013,N300,MR,443.9,505.6,1392,6.44,292,547,418583
GT-CAR-01739,BMW,M5,1997,Gr.B,MR,353.5,490.8,1289,6.69,279,432,151450
GT-CAR-01740,Chevrolet,Camaro ZL1,1999,N200,RWD,315.2,342.8,1276,6.15,230,459,246109
GT-CAR-01741,Honda,S2000,2008,Gr.4,AWD,400.9,495.6,1275,6.34,272,531,256302
GT-CAR-01742,Honda,Civic Type R,2000,N200,MR,248.7,345.5,1765,8.02,224,338,233482
GT-CAR-01743,Nissan,370Z,2015,Gr.B,AWD,421.1,516.4,1875,6.03,261,435,256131
GT-CAR-01744,Audi,R8,1987,N500,FWD,125.6,160.9,1393,7.78,217,214,73094
GT-CAR-01745,Mitsubishi,3000GT,1985,Gr.3,MR,327.2,369.2,1480,5.94,246,418,125139
GT-CAR-01746,Alfa Romeo,147 GTA,2000,Gr.3,FWD,235.5,236.0,1406,6.82,201,348,141660
GT-CAR-01747,Subaru,BRZ,1988,N200,RR,223.5,303.9,1376,6.44,234,362,176398
GT-CAR-01748,Honda,S2000,1999,Gr.3,RR,236.6,294.0,1502,7.24,228,351,74303
GT-CAR-01749,Honda,S2000,2005,N300,AWD,326.2,383.6,1676,6.92,244,383,110849
GT-CAR-01750,Toyota,Chaser,2002,N400,AWD,289.1,344.4,1361,5.74,232,414,162812
GT-CAR-01751,Mazda,RX-7,1986,N600,RR,344.1,472.5,1291,6.84,258,385,274896
GT-CAR-01752,Mercedes-Benz,AMG GT,1997,N200,FWD,178.8,199.4,1345,6.84,215,296,217859
GT-CAR-01753,Pagani,Huayra,1992,N600,MR,402.2,590.1,1320,7.25,266,493,359327
GT-CAR-01754,Pagani,Zonda,2001,Gr.B,MR,445.4,522.4,1529,6.87,279,510,208503
GT-CAR-01755,Renault,Clio V6,2004,N500,AWD,307.1,336.1,1314,6.27,248,437,98780
GT-CAR-01756,Mercedes-Benz,AMG GT,2013,N600,RWD,337.3,368.8,1324,5.26,262,433,107049
GT-CAR-01757,Mercedes-Benz,AMG GT,1985,N400,RWD,261.8,312.4,1718,7.06,233,362,218415
GT-CAR-01758,Chevrolet,Corvette C7,2002,N700,AWD,307.9,331.2,1328,6.76,262,400,132910
GT-CAR-01759,Ferrari,488 GTB,1985,N400,FWD,228.3,272.5,1330,7.22,217,353,159036
GT-CAR-01760,Toyota,86,2018,N100,AWD,175.1,237.5,1554,7.58,206,276,74324
GT-CAR-01761,Alfa Romeo,147 GTA,1999,Gr.3,RR,209.0,236.6,1343,8.03,224,313,66077
GT-CAR-01762,McLaren,MP4-12C,2023,N200,AWD,488.0,568.4,1205,6.39,297,544,385034
GT-CAR-01763,Aston Martin,Vantage,2006,Gr.3,MR,315.9,390.4,1448,6.63,223,420,181114
GT-CAR-01764,Peugeot,208 GTi,2001,N300,MR,354.8,507.0,1420,7.72,262,424,115678
GT-CAR-01765,Subaru,Legacy B4,2009,N700,FWD,280.3,335.5,1559,8.45,250,386,316794
GT-CAR-01766,McLaren,720S,1987,N500,FWD,223.7,247.7,1440,7.49,238,290,193357
GT-CAR-01767,Lamborghini,Gallardo,2018,N700,RR,239.8,303.9,1270,5.55,198,373,134558
GT-CAR-01768,Mercedes-Benz,A45 AMG,2023,Gr.3,FWD,220.0,223.9,1502,7.62,233,359,139934
GT-CAR-01769,Peugeot,206 RC,1989,Gr.4,RR,520.6,614.5,1466,4.99,294,614,205618
GT-CAR-01770,Ferrari,Enzo,2018,N100,RWD,308.9,381.7,1413,7.08,248,419,240062
GT-CAR-01771,Nissan,GT-R,1996,Gr.B,RR,331.3,353.6,1315,6.63,247,432,247580
GT-CAR-01772,Ferrari,458 Italia,1988,N400,FWD,135.9,121.4,1252,8.05,224,253,80831
GT-CAR-01773,Nissan,GT-R,2023,Gr.B,FWD,279.0,330.5,1220,6.9,245,456,121522
GT-CAR-01774,BMW,1M Coupe,1990,N700,FWD,210.4,301.3,1637,7.68,211,287,111468
