CarID	Juego	Plataforma	DebutAprox	País_Marca	Es_DLC
GT-CAR-01546	Gran Turismo 1	PS1	1997	IT	False
GT-CAR-01546	Gran Turismo 3	PS2	1997	IT	False
GT-CAR-01547	Gran Turismo 2	PS1	2002	DE	False
GT-CAR-01547	Gran Turismo 4	PS2	2002	DE	True
GT-CAR-01547	Gran Turismo 5	PS2	2002	DE	False
GT-CAR-01547	Gran Turismo 6	PS3	2004	DE	False
GT-CAR-01548	Gran Turismo 3	PS2	1997	DE	False
GT-CAR-01548	Gran Turismo 7	PS4/PS5	1997	DE	True
GT-CAR-01549	Gran Turismo 6	PS3	2022	UK	False
GT-CAR-01550	Gran Turismo 2	PS1	2006	JP	False
GT-CAR-01550	Gran Turismo 4	PS2	2009	JP	False
GT-CAR-01550	Gran Turismo 5	PS2	2007	JP	True
GT-CAR-01551	Gran Turismo 2	PS1	2009	JP	False
GT-CAR-01551	Gran Turismo 6	PS3	2011	JP	False
GT-CAR-01551	Gran Turismo 7	PS4/PS5	2011	JP	False
GT-CAR-01552	Gran Turismo 2	PS1	1997	JP	True
GT-CAR-01552	Gran Turismo 5	PS2	1997	JP	True
GT-CAR-01552	Gran Turismo 6	PS3	1997	JP	True
GT-CAR-01552	Gran Turismo 7	PS4/PS5	1997	JP	False
GT-CAR-01553	Gran Turismo 5	PS2	1997	DE	False
GT-CAR-01554	Gran Turismo 2	PS1	2010	DE	True
GT-CAR-01554	Gran Turismo 3	PS2	2009	DE	False
GT-CAR-01554	Gran Turismo 4	PS2	2008	DE	True
GT-CAR-01554	Gran Turismo 5	PS2	2007	DE	True
GT-CAR-01555	Gran Turismo 1	PS1	2006	DE	False
GT-CAR-01555	Gran Turismo 5	PS2	2003	DE	False
GT-CAR-01556	Gran Turismo 1	PS1	1997	DE	False
GT-CAR-01556	Gran Turismo 2	PS1	1998	DE	False
GT-CAR-01556	Gran Turismo 3	PS2	1997	DE	False
GT-CAR-01557	Gran Turismo 1	PS1	1998	JP	False
GT-CAR-01557	Gran Turismo 2	PS1	2002	JP	False
GT-CAR-01558	Gran Turismo 2	PS1	2013	IT	True
GT-CAR-01558	Gran Turismo 4	PS2	2012	IT	False
GT-CAR-01558	Gran Turismo 6	PS3	2010	IT	False
GT-CAR-01559	Gran Turismo 3	PS2	2024	US	False
GT-CAR-01559	Gran Turismo 5	PS2	2023	US	False
GT-CAR-01559	Gran Turismo 7	PS4/PS5	2025	US	False
GT-CAR-01560	Gran Turismo 1	PS1	1997	JP	False
GT-CAR-01560	Gran Turismo 3	PS2	1997	JP	False
GT-CAR-01560	Gran Turismo 5	PS2	1997	JP	True
GT-CAR-01560	Gran Turismo 6	PS3	1997	JP	False
GT-CAR-01561	Gran Turismo 4	PS2	1997	JP	True
GT-CAR-01561	Gran Turismo 6	PS3	1997	JP	False
GT-CAR-01562	Gran Turismo 3	PS2	1997	IT	False
GT-CAR-01562	Gran Turismo 4	PS2	1997	IT	False
GT-CAR-01563	Gran Turismo 4	PS2	2016	IT	False
GT-CAR-01563	Gran Turismo 5	PS2	2016	IT	False
GT-CAR-01564	Gran Turismo 1	PS1	1998	JP	False
GT-CAR-01564	Gran Turismo 5	PS2	1997	JP	False
GT-CAR-01565	Gran Turismo 2	PS1	1997	DE	False
GT-CAR-01565	Gran Turismo 3	PS2	1997	DE	False
GT-CAR-01566	Gran Turismo 6	PS3	1997	DE	False
GT-CAR-01567	Gran Turismo 2	PS1	2018	FR	False
GT-CAR-01568	Gran Turismo 2	PS1	1997	IT	False
GT-CAR-01568	Gran Turismo 4	PS2	1997	IT	False
GT-CAR-01569	Gran Turismo 6	PS3	2023	US	False
GT-CAR-01569	Gran Turismo 7	PS4/PS5	2021	US	False
GT-CAR-01570	Gran Turismo 1	PS1	2012	JP	False
GT-CAR-01570	Gran Turismo 5	PS2	2011	JP	False
GT-CAR-01570	Gran Turismo 7	PS4/PS5	2014	JP	False
GT-CAR-01571	Gran Turismo 1	PS1	2002	DE	False
GT-CAR-01571	Gran Turismo 4	PS2	2001	DE	False
GT-CAR-01571	Gran Turismo 5	PS2	2002	DE	False
GT-CAR-01572	Gran Turismo 5	PS2	2020	IT	False
GT-CAR-01572	Gran Turismo 7	PS4/PS5	2021	IT	False
GT-CAR-01573	Gran Turismo 2	PS1	1997	US	False
GT-CAR-01573	Gran Turismo 3	PS2	1997	US	False
GT-CAR-01573	Gran Turismo 7	PS4/PS5	1997	US	False
GT-CAR-01574	Gran Turismo 3	PS2	2023	UK	False
GT-CAR-01574	Gran Turismo 4	PS2	2021	UK	False
GT-CAR-01575	Gran Turismo 2	PS1	2015	UK	True
GT-CAR-01575	Gran Turismo 3	PS2	2018	UK	False
GT-CAR-01575	Gran Turismo 5	PS2	2017	UK	True
GT-CAR-01575	Gran Turismo 7	PS4/PS5	2016	UK	False
GT-CAR-01576	Gran Turismo 1	PS1	2018	IT	True
GT-CAR-01576	Gran Turismo 5	PS2	2018	IT	True
GT-CAR-01576	Gran Turismo 7	PS4/PS5	2020	IT	False
GT-CAR-01577	Gran Turismo 2	PS1	2006	IT	True
GT-CAR-01577	Gran Turismo 3	PS2	2008	IT	False
GT-CAR-01577	Gran Turismo 7	PS4/PS5	2005	IT	False
GT-CAR-01578	Gran Turismo 4	PS2	1997	UK	False
GT-CAR-01578	Gran Turismo 5	PS2	1997	UK	False
GT-CAR-01579	Gran Turismo 1	PS1	2006	JP	False
GT-CAR-01579	Gran Turismo 2	PS1	2008	JP	False
GT-CAR-01579	Gran Turismo 5	PS2	2007	JP	False
GT-CAR-01579	Gran Turismo 6	PS3	2007	JP	False
GT-CAR-01580	Gran Turismo 2	PS1	2008	DE	False
GT-CAR-01580	Gran Turismo 7	PS4/PS5	2008	DE	False
GT-CAR-01581	Gran Turismo 4	PS2	2022	JP	False
GT-CAR-01582	Gran Turismo 2	PS1	1997	JP	False
GT-CAR-01582	Gran Turismo 5	PS2	1997	JP	False
GT-CAR-01582	Gran Turismo 7	PS4/PS5	1997	JP	False
GT-CAR-01583	Gran Turismo 1	PS1	1997	JP	False
GT-CAR-01583	Gran Turismo 5	PS2	1997	JP	False
GT-CAR-01583	Gran Turismo 7	PS4/PS5	1997	JP	False
GT-CAR-01584	Gran Turismo 4	PS2	2014	DE	False
GT-CAR-01585	Gran Turismo 3	PS2	2019	DE	False
GT-CAR-01585	Gran Turismo 4	PS2	2020	DE	False
GT-CAR-01586	Gran Turismo 3	PS2	2011	JP	False
GT-CAR-01586	Gran Turismo 4	PS2	2011	JP	False
GT-CAR-01587	Gran Turismo 5	PS2	1998	US	False
GT-CAR-01587	Gran Turismo 6	PS3	1997	US	False
GT-CAR-01587	Gran Turismo 7	PS4/PS5	1997	US	False
GT-CAR-01588	Gran Turismo 4	PS2	2015	US	False
GT-CAR-01589	Gran Turismo 1	PS1	2018	DE	False
GT-CAR-01589	Gran Turismo 5	PS2	2018	DE	False
GT-CAR-01590	Gran Turismo 3	PS2	2009	FR	True
GT-CAR-01590	Gran Turismo 4	PS2	2007	FR	False
GT-CAR-01590	Gran Turismo 6	PS3	2010	FR	False
GT-CAR-01590	Gran Turismo 7	PS4/PS5	2011	FR	True
GT-CAR-01591	Gran Turismo 1	PS1	2005	IT	False
GT-CAR-01591	Gran Turismo 2	PS1	2005	IT	False
GT-CAR-01591	Gran Turismo 4	PS2	2006	IT	False
GT-CAR-01591	Gran Turismo 5	PS2	2006	IT	False
GT-CAR-01592	Gran Turismo 1	PS1	2014	DE	False
GT-CAR-01592	Gran Turismo 3	PS2	2011	DE	False
GT-CAR-01592	Gran Turismo 4	PS2	2013	DE	False
GT-CAR-01593	Gran Turismo 2	PS1	2008	US	False
GT-CAR-01593	Gran Turismo 5	PS2	2010	US	False
GT-CAR-01593	Gran Turismo 7	PS4/PS5	2010	US	False
GT-CAR-01594	Gran Turismo 1	PS1	1997	DE	True
GT-CAR-01594	Gran Turismo 3	PS2	1998	DE	False
GT-CAR-01594	Gran Turismo 6	PS3	1998	DE	True
GT-CAR-01594	Gran Turismo 7	PS4/PS5	1997	DE	False
GT-CAR-01595	Gran Turismo 2	PS1	2014	US	True
GT-CAR-01595	Gran Turismo 3	PS2	2017	US	False
GT-CAR-01595	Gran Turismo 4	PS2	2014	US	False
GT-CAR-01596	Gran Turismo 1	PS1	2018	JP	True
GT-CAR-01596	Gran Turismo 2	PS1	2018	JP	False
GT-CAR-01597	Gran Turismo 2	PS1	2005	US	False
GT-CAR-01597	Gran Turismo 4	PS2	2007	US	False
GT-CAR-01598	Gran Turismo 1	PS1	2011	IT	False
GT-CAR-01598	Gran Turismo 2	PS1	2012	IT	False
GT-CAR-01598	Gran Turismo 3	PS2	2009	IT	True
GT-CAR-01598	Gran Turismo 4	PS2	2009	IT	False
GT-CAR-01599	Gran Turismo 1	PS1	1999	US	False
GT-CAR-01599	Gran Turismo 2	PS1	1997	US	False
GT-CAR-01599	Gran Turismo 4	PS2	1997	US	False
GT-CAR-01599	Gran Turismo 7	PS4/PS5	1997	US	True
GT-CAR-01600	Gran Turismo 2	PS1	2017	FR	False
GT-CAR-01600	Gran Turismo 3	PS2	2020	FR	False
GT-CAR-01600	Gran Turismo 5	PS2	2019	FR	True
GT-CAR-01601	Gran Turismo 1	PS1	2007	UK	False
GT-CAR-01601	Gran Turismo 3	PS2	2006	UK	True
GT-CAR-01601	Gran Turismo 5	PS2	2005	UK	False
GT-CAR-01602	Gran Turismo 2	PS1	2006	US	True
GT-CAR-01602	Gran Turismo 5	PS2	2003	US	False
GT-CAR-01603	Gran Turismo 1	PS1	1998	US	False
GT-CAR-01603	Gran Turismo 2	PS1	1999	US	False
GT-CAR-01603	Gran Turismo 3	PS2	1998	US	False
GT-CAR-01603	Gran Turismo 5	PS2	1997	US	True
GT-CAR-01604	Gran Turismo 1	PS1	2017	JP	False
GT-CAR-01604	Gran Turismo 4	PS2	2020	JP	False
GT-CAR-01605	Gran Turismo 3	PS2	2023	JP	False
GT-CAR-01605	Gran Turismo 7	PS4/PS5	2022	JP	False
GT-CAR-01606	Gran Turismo 2	PS1	2008	FR	False
GT-CAR-01606	Gran Turismo 3	PS2	2007	FR	False
GT-CAR-01607	Gran Turismo 4	PS2	2014	JP	False
GT-CAR-01608	Gran Turismo 1	PS1	1997	IT	False
GT-CAR-01608	Gran Turismo 3	PS2	1997	IT	False
GT-CAR-01608	Gran Turismo 4	PS2	1997	IT	False
GT-CAR-01608	Gran Turismo 5	PS2	1997	IT	False
GT-CAR-01609	Gran Turismo 6	PS3	2012	JP	False
GT-CAR-01610	Gran Turismo 3	PS2	2008	JP	False
GT-CAR-01611	Gran Turismo 6	PS3	1997	JP	False
GT-CAR-01611	Gran Turismo 7	PS4/PS5	1997	JP	False
GT-CAR-01612	Gran Turismo 1	PS1	1997	JP	False
GT-CAR-01612	Gran Turismo 2	PS1	1997	JP	False
GT-CAR-01612	Gran Turismo 3	PS2	1997	JP	True
GT-CAR-01612	Gran Turismo 4	PS2	1997	JP	False
GT-CAR-01613	Gran Turismo 1	PS1	2001	US	True
GT-CAR-01613	Gran Turismo 3	PS2	2004	US	False
GT-CAR-01613	Gran Turismo 4	PS2	2004	US	False
GT-CAR-01613	Gran Turismo 5	PS2	2001	US	False
GT-CAR-01614	Gran Turismo 1	PS1	2023	DE	True
GT-CAR-01614	Gran Turismo 2	PS1	2025	DE	False
GT-CAR-01614	Gran Turismo 4	PS2	2024	DE	False
GT-CAR-01614	Gran Turismo 7	PS4/PS5	2024	DE	False
GT-CAR-01615	Gran Turismo 2	PS1	2017	US	False
GT-CAR-01615	Gran Turismo 5	PS2	2016	US	False
GT-CAR-01616	Gran Turismo 3	PS2	2018	FR	False
GT-CAR-01617	Gran Turismo 3	PS2	2001	DE	False
GT-CAR-01617	Gran Turismo 5	PS2	2002	DE	False
GT-CAR-01617	Gran Turismo 6	PS3	2003	DE	False
GT-CAR-01618	Gran Turismo 1	PS1	1999	IT	True
GT-CAR-01618	Gran Turismo 2	PS1	1997	IT	False
GT-CAR-01618	Gran Turismo 3	PS2	1997	IT	False
GT-CAR-01618	Gran Turismo 4	PS2	1999	IT	False
GT-CAR-01619	Gran Turismo 1	PS1	2005	FR	False
GT-CAR-01619	Gran Turismo 4	PS2	2007	FR	False
GT-CAR-01619	Gran Turismo 6	PS3	2005	FR	False
GT-CAR-01620	Gran Turismo 1	PS1	2018	IT	False
GT-CAR-01620	Gran Turismo 3	PS2	2019	IT	True
GT-CAR-01620	Gran Turismo 4	PS2	2018	IT	False
GT-CAR-01620	Gran Turismo 7	PS4/PS5	2022	IT	True
GT-CAR-01621	Gran Turismo 2	PS1	2002	DE	False
GT-CAR-01621	Gran Turismo 3	PS2	2004	DE	False
GT-CAR-01621	Gran Turismo 7	PS4/PS5	2001	DE	False
GT-CAR-01622	Gran Turismo 1	PS1	1997	JP	False
GT-CAR-01622	Gran Turismo 3	PS2	1997	JP	False
GT-CAR-01622	Gran Turismo 7	PS4/PS5	1998	JP	False
GT-CAR-01623	Gran Turismo 2	PS1	1997	DE	False
GT-CAR-01623	Gran Turismo 4	PS2	1997	DE	False
GT-CAR-01623	Gran Turismo 5	PS2	1997	DE	False
GT-CAR-01624	Gran Turismo 1	PS1	1997	DE	False
GT-CAR-01624	Gran Turismo 4	PS2	1997	DE	False
GT-CAR-01624	Gran Turismo 5	PS2	1997	DE	False
GT-CAR-01624	Gran Turismo 6	PS3	1997	DE	False
GT-CAR-01625	Gran Turismo 2	PS1	2007	JP	True
GT-CAR-01626	Gran Turismo 3	PS2	2015	FR	False
GT-CAR-01626	Gran Turismo 6	PS3	2015	FR	False
GT-CAR-01627	Gran Turismo 2	PS1	1999	JP	False
GT-CAR-01627	Gran Turismo 3	PS2	2002	JP	False
GT-CAR-01628	Gran Turismo 4	PS2	2002	JP	False
GT-CAR-01629	Gran Turismo 4	PS2	2003	FR	False
GT-CAR-01630	Gran Turismo 2	PS1	2002	IT	True
GT-CAR-01630	Gran Turismo 3	PS2	2002	IT	False
GT-CAR-01630	Gran Turismo 5	PS2	2001	IT	False
GT-CAR-01631	Gran Turismo 4	PS2	1997	IT	False
GT-CAR-01632	Gran Turismo 2	PS1	1997	JP	False
GT-CAR-01632	Gran Turismo 3	PS2	1997	JP	False
GT-CAR-01632	Gran Turismo 5	PS2	1997	JP	False
GT-CAR-01632	Gran Turismo 6	PS3	1997	JP	False
GT-CAR-01633	Gran Turismo 2	PS1	1997	UK	True
GT-CAR-01634	Gran Turismo 5	PS2	2023	DE	False
GT-CAR-01634	Gran Turismo 6	PS3	2020	DE	False
GT-CAR-01635	Gran Turismo 1	PS1	1997	US	False
GT-CAR-01635	Gran Turismo 4	PS2	1997	US	False
GT-CAR-01635	Gran Turismo 5	PS2	1997	US	False
GT-CAR-01636	Gran Turismo 3	PS2	2020	JP	False
GT-CAR-01636	Gran Turismo 6	PS3	2023	JP	False
GT-CAR-01636	Gran Turismo 7	PS4/PS5	2022	JP	False
GT-CAR-01637	Gran Turismo 1	PS1	2022	JP	True
GT-CAR-01637	Gran Turismo 6	PS3	2022	JP	True
GT-CAR-01637	Gran Turismo 7	PS4/PS5	2024	JP	False
GT-CAR-01638	Gran Turismo 1	PS1	1997	DE	False
GT-CAR-01638	Gran Turismo 4	PS2	1997	DE	True
GT-CAR-01638	Gran Turismo 6	PS3	1997	DE	False
GT-CAR-01638	Gran Turismo 7	PS4/PS5	1997	DE	False
GT-CAR-01639	Gran Turismo 4	PS2	1997	JP	False
GT-CAR-01640	Gran Turismo 7	PS4/PS5	1997	JP	True
GT-CAR-01641	Gran Turismo 1	PS1	1997	FR	False
GT-CAR-01641	Gran Turismo 5	PS2	1997	FR	False
GT-CAR-01642	Gran Turismo 3	PS2	1997	JP	False
GT-CAR-01643	Gran Turismo 4	PS2	2003	JP	True
GT-CAR-01643	Gran Turismo 5	PS2	2003	JP	False
GT-CAR-01643	Gran Turismo 6	PS3	2004	JP	False
GT-CAR-01644	Gran Turismo 2	PS1	2007	JP	True
GT-CAR-01644	Gran Turismo 4	PS2	2004	JP	False
GT-CAR-01645	Gran Turismo 5	PS2	1997	IT	False
GT-CAR-01646	Gran Turismo 1	PS1	1997	JP	False
GT-CAR-01646	Gran Turismo 6	PS3	1997	JP	True
GT-CAR-01646	Gran Turismo 7	PS4/PS5	1997	JP	False
GT-CAR-01647	Gran Turismo 1	PS1	2004	IT	False
GT-CAR-01647	Gran Turismo 3	PS2	2003	IT	False
GT-CAR-01647	Gran Turismo 4	PS2	2001	IT	False
GT-CAR-01648	Gran Turismo 1	PS1	1997	US	False
GT-CAR-01648	Gran Turismo 5	PS2	1997	US	False
GT-CAR-01649	Gran Turismo 1	PS1	1997	UK	False
GT-CAR-01650	Gran Turismo 3	PS2	2008	US	False
GT-CAR-01650	Gran Turismo 7	PS4/PS5	2007	US	False
GT-CAR-01651	Gran Turismo 2	PS1	1997	JP	False
GT-CAR-01651	Gran Turismo 6	PS3	1997	JP	False
GT-CAR-01652	Gran Turismo 1	PS1	2015	DE	False
GT-CAR-01652	Gran Turismo 2	PS1	2013	DE	False
GT-CAR-01652	Gran Turismo 5	PS2	2012	DE	True
GT-CAR-01652	Gran Turismo 6	PS3	2014	DE	True
GT-CAR-01653	Gran Turismo 1	PS1	2010	JP	False
GT-CAR-01653	Gran Turismo 2	PS1	2010	JP	False
GT-CAR-01653	Gran Turismo 3	PS2	2012	JP	False
GT-CAR-01653	Gran Turismo 6	PS3	2010	JP	True
GT-CAR-01654	Gran Turismo 3	PS2	1997	JP	True
GT-CAR-01654	Gran Turismo 7	PS4/PS5	1997	JP	True
GT-CAR-01655	Gran Turismo 1	PS1	2023	IT	False
GT-CAR-01655	Gran Turismo 3	PS2	2025	IT	False
GT-CAR-01655	Gran Turismo 5	PS2	2025	IT	False
GT-CAR-01655	Gran Turismo 6	PS3	2025	IT	False
GT-CAR-01656	Gran Turismo 5	PS2	1998	JP	False
GT-CAR-01656	Gran Turismo 6	PS3	1999	JP	True
GT-CAR-01656	Gran Turismo 7	PS4/PS5	1997	JP	False
GT-CAR-01657	Gran Turismo 1	PS1	1997	DE	False
GT-CAR-01658	Gran Turismo 1	PS1	1999	DE	True
GT-CAR-01658	Gran Turismo 2	PS1	1999	DE	False
GT-CAR-01658	Gran Turismo 3	PS2	2001	DE	False
GT-CAR-01658	Gran Turismo 5	PS2	2002	DE	False
GT-CAR-01659	Gran Turismo 1	PS1	1997	JP	True
GT-CAR-01659	Gran Turismo 2	PS1	1997	JP	False
GT-CAR-01659	Gran Turismo 3	PS2	1997	JP	False
GT-CAR-01660	Gran Turismo 3	PS2	1997	JP	False
GT-CAR-01660	Gran Turismo 4	PS2	1997	JP	False
GT-CAR-01660	Gran Turismo 5	PS2	1997	JP	False
GT-CAR-01661	Gran Turismo 1	PS1	2006	UK	False
GT-CAR-01661	Gran Turismo 4	PS2	2005	UK	False
GT-CAR-01662	Gran Turismo 2	PS1	2017	IT	True
GT-CAR-01663	Gran Turismo 2	PS1	2004	JP	True
GT-CAR-01663	Gran Turismo 3	PS2	2004	JP	False
GT-CAR-01663	Gran Turismo 4	PS2	2004	JP	False
GT-CAR-01663	Gran Turismo 5	PS2	2006	JP	False
GT-CAR-01664	Gran Turismo 3	PS2	1997	JP	False
GT-CAR-01664	Gran Turismo 4	PS2	1997	JP	False
GT-CAR-01664	Gran Turismo 6	PS3	1997	JP	False
GT-CAR-01664	Gran Turismo 7	PS4/PS5	1997	JP	True
GT-CAR-01665	Gran Turismo 4	PS2	2009	IT	True
GT-CAR-01666	Gran Turismo 3	PS2	1997	JP	False
GT-CAR-01666	Gran Turismo 5	PS2	1997	JP	False
GT-CAR-01666	Gran Turismo 6	PS3	1997	JP	False
GT-CAR-01667	Gran Turismo 3	PS2	2004	UK	False
GT-CAR-01668	Gran Turismo 2	PS1	2009	DE	False
GT-CAR-01668	Gran Turismo 3	PS2	2007	DE	False
GT-CAR-01669	Gran Turismo 1	PS1	1997	IT	True
GT-CAR-01669	Gran Turismo 2	PS1	1997	IT	True
GT-CAR-01670	Gran Turismo 2	PS1	2004	IT	False
GT-CAR-01670	Gran Turismo 5	PS2	2002	IT	True
GT-CAR-01670	Gran Turismo 7	PS4/PS5	2005	IT	False
GT-CAR-01671	Gran Turismo 1	PS1	2020	DE	True
GT-CAR-01671	Gran Turismo 2	PS1	2022	DE	True
GT-CAR-01671	Gran Turismo 3	PS2	2023	DE	False
GT-CAR-01672	Gran Turismo 1	PS1	2006	IT	False
GT-CAR-01672	Gran Turismo 3	PS2	2004	IT	True
GT-CAR-01672	Gran Turismo 5	PS2	2007	IT	False
GT-CAR-01672	Gran Turismo 7	PS4/PS5	2004	IT	False
GT-CAR-01673	Gran Turismo 4	PS2	1997	JP	False
GT-CAR-01673	Gran Turismo 5	PS2	1997	JP	False
GT-CAR-01673	Gran Turismo 6	PS3	1997	JP	False
GT-CAR-01674	Gran Turismo 1	PS1	2020	DE	False
GT-CAR-01674	Gran Turismo 4	PS2	2019	DE	False
GT-CAR-01674	Gran Turismo 6	PS3	2020	DE	False
GT-CAR-01675	Gran Turismo 1	PS1	2000	JP	False
GT-CAR-01675	Gran Turismo 2	PS1	2000	JP	True
GT-CAR-01675	Gran Turismo 4	PS2	2001	JP	True
GT-CAR-01675	Gran Turismo 7	PS4/PS5	2001	JP	False
GT-CAR-01676	Gran Turismo 1	PS1	2018	US	False
GT-CAR-01676	Gran Turismo 3	PS2	2017	US	False
GT-CAR-01676	Gran Turismo 6	PS3	2018	US	False
GT-CAR-01677	Gran Turismo 2	PS1	2002	JP	False
GT-CAR-01677	Gran Turismo 3	PS2	2003	JP	False
GT-CAR-01677	Gran Turismo 4	PS2	2003	JP	False
GT-CAR-01678	Gran Turismo 1	PS1	2021	IT	True
GT-CAR-01678	Gran Turismo 2	PS1	2024	IT	False
GT-CAR-01679	Gran Turismo 1	PS1	2003	IT	False
GT-CAR-01679	Gran Turismo 3	PS2	2003	IT	True
GT-CAR-01679	Gran Turismo 6	PS3	2004	IT	False
GT-CAR-01679	Gran Turismo 7	PS4/PS5	2005	IT	False
GT-CAR-01680	Gran Turismo 1	PS1	1997	UK	False
GT-CAR-01680	Gran Turismo 5	PS2	1997	UK	False
GT-CAR-01680	Gran Turismo 6	PS3	1997	UK	False
GT-CAR-01680	Gran Turismo 7	PS4/PS5	1997	UK	False
GT-CAR-01681	Gran Turismo 2	PS1	2009	US	False
GT-CAR-01681	Gran Turismo 4	PS2	2011	US	False
GT-CAR-01681	Gran Turismo 5	PS2	2011	US	False
GT-CAR-01681	Gran Turismo 6	PS3	2008	US	False
GT-CAR-01682	Gran Turismo 1	PS1	2016	US	False
GT-CAR-01682	Gran Turismo 3	PS2	2019	US	False
GT-CAR-01682	Gran Turismo 4	PS2	2015	US	True
GT-CAR-01682	Gran Turismo 6	PS3	2015	US	False
GT-CAR-01683	Gran Turismo 1	PS1	1997	JP	False
GT-CAR-01683	Gran Turismo 3	PS2	1997	JP	False
GT-CAR-01683	Gran Turismo 7	PS4/PS5	1997	JP	True
GT-CAR-01684	Gran Turismo 2	PS1	1997	US	False
GT-CAR-01684	Gran Turismo 3	PS2	1998	US	False
GT-CAR-01684	Gran Turismo 4	PS2	2001	US	False
GT-CAR-01684	Gran Turismo 6	PS3	1997	US	True
GT-CAR-01685	Gran Turismo 2	PS1	1997	IT	False
GT-CAR-01685	Gran Turismo 4	PS2	1997	IT	False
GT-CAR-01685	Gran Turismo 5	PS2	1997	IT	True
GT-CAR-01686	Gran Turismo 1	PS1	2015	JP	False
GT-CAR-01686	Gran Turismo 3	PS2	2018	JP	False
GT-CAR-01686	Gran Turismo 7	PS4/PS5	2016	JP	False
GT-CAR-01687	Gran Turismo 3	PS2	1997	JP	False
GT-CAR-01688	Gran Turismo 1	PS1	1997	JP	False
GT-CAR-01689	Gran Turismo 3	PS2	2023	IT	True
GT-CAR-01689	Gran Turismo 5	PS2	2025	IT	False
GT-CAR-01689	Gran Turismo 6	PS3	2025	IT	True
GT-CAR-01689	Gran Turismo 7	PS4/PS5	2025	IT	False
GT-CAR-01690	Gran Turismo 3	PS2	1997	IT	False
GT-CAR-01690	Gran Turismo 4	PS2	1997	IT	False
GT-CAR-01690	Gran Turismo 5	PS2	1997	IT	True
GT-CAR-01690	Gran Turismo 7	PS4/PS5	1997	IT	False
GT-CAR-01691	Gran Turismo 2	PS1	2013	DE	False
GT-CAR-01691	Gran Turismo 3	PS2	2013	DE	False
GT-CAR-01691	Gran Turismo 6	PS3	2014	DE	False
GT-CAR-01691	Gran Turismo 7	PS4/PS5	2012	DE	False
GT-CAR-01692	Gran Turismo 2	PS1	2014	IT	False
GT-CAR-01692	Gran Turismo 3	PS2	2010	IT	True
GT-CAR-01692	Gran Turismo 6	PS3	2013	IT	False
GT-CAR-01693	Gran Turismo 1	PS1	2011	US	False
GT-CAR-01693	Gran Turismo 4	PS2	2011	US	True
GT-CAR-01693	Gran Turismo 6	PS3	2008	US	False
GT-CAR-01694	Gran Turismo 1	PS1	2010	US	False
GT-CAR-01694	Gran Turismo 2	PS1	2011	US	False
GT-CAR-01694	Gran Turismo 4	PS2	2010	US	True
GT-CAR-01694	Gran Turismo 6	PS3	2011	US	True
GT-CAR-01695	Gran Turismo 2	PS1	2021	JP	False
GT-CAR-01695	Gran Turismo 3	PS2	2021	JP	False
GT-CAR-01696	Gran Turismo 5	PS2	2004	DE	False
GT-CAR-01696	Gran Turismo 6	PS3	2003	DE	False
GT-CAR-01697	Gran Turismo 5	PS2	2010	IT	False
GT-CAR-01697	Gran Turismo 6	PS3	2011	IT	True
GT-CAR-01697	Gran Turismo 7	PS4/PS5	2011	IT	False
GT-CAR-01698	Gran Turismo 3	PS2	2018	DE	False
GT-CAR-01698	Gran Turismo 4	PS2	2017	DE	False
GT-CAR-01698	Gran Turismo 5	PS2	2019	DE	False
GT-CAR-01698	Gran Turismo 6	PS3	2018	DE	False
GT-CAR-01699	Gran Turismo 5	PS2	1997	DE	False
GT-CAR-01699	Gran Turismo 7	PS4/PS5	1997	DE	False
GT-CAR-01700	Gran Turismo 1	PS1	2012	US	False
GT-CAR-01700	Gran Turismo 2	PS1	2010	US	False
GT-CAR-01700	Gran Turismo 3	PS2	2013	US	False
GT-CAR-01700	Gran Turismo 7	PS4/PS5	2009	US	False
GT-CAR-01701	Gran Turismo 1	PS1	1997	UK	False
GT-CAR-01701	Gran Turismo 5	PS2	1997	UK	True
GT-CAR-01701	Gran Turismo 6	PS3	1997	UK	False
GT-CAR-01701	Gran Turismo 7	PS4/PS5	1997	UK	False
GT-CAR-01702	Gran Turismo 7	PS4/PS5	2022	UK	False
GT-CAR-01703	Gran Turismo 2	PS1	1998	DE	False
GT-CAR-01703	Gran Turismo 3	PS2	1997	DE	False
GT-CAR-01703	Gran Turismo 5	PS2	1997	DE	False
GT-CAR-01704	Gran Turismo 3	PS2	2008	FR	False
GT-CAR-01705	Gran Turismo 4	PS2	1997	DE	True
GT-CAR-01705	Gran Turismo 5	PS2	1998	DE	False
GT-CAR-01705	Gran Turismo 6	PS3	1999	DE	False
GT-CAR-01706	Gran Turismo 1	PS1	2003	JP	False
GT-CAR-01706	Gran Turismo 4	PS2	2000	JP	False
GT-CAR-01707	Gran Turismo 2	PS1	2018	US	True
GT-CAR-01707	Gran Turismo 6	PS3	2016	US	False
GT-CAR-01708	Gran Turismo 3	PS2	2002	JP	True
GT-CAR-01708	Gran Turismo 5	PS2	2000	JP	False
GT-CAR-01709	Gran Turismo 4	PS2	2022	JP	False
GT-CAR-01709	Gran Turismo 5	PS2	2022	JP	False
GT-CAR-01709	Gran Turismo 6	PS3	2020	JP	True
GT-CAR-01710	Gran Turismo 5	PS2	2012	US	False
GT-CAR-01710	Gran Turismo 6	PS3	2009	US	False
